Date,Close,High,Low,Open,Volume
2015-01-02,16.54633140563965,16.680007933967467,16.338387778518477,16.672582640588203,6074100
2015-01-05,16.145292282104492,16.464633619802218,16.123012159765253,16.442353497462978,9031800
2015-01-06,15.863086700439453,16.026470037614462,15.714555363735041,15.83337986649865,10169500
2015-01-07,16.093307495117188,16.160146448744552,15.84823180398341,16.033895249281716,10180200
2015-01-08,16.197282791137695,16.345814152673594,16.093311687962593,16.10816510741619,15825900
2015-01-09,15.7442626953125,16.071029379990794,15.610584771353267,16.056177379050762,17596000
2015-01-12,15.439774513244629,15.662570105855732,15.365508843540985,15.640289979994687,24695300
2015-01-13,15.632863998413086,15.818527473056948,15.588305161118532,15.61058528801576,11043200
2015-01-14,15.64029312133789,15.66999996178588,15.29867295518669,15.335805089246563,21760200
2015-01-15,16.999347686767578,17.177584456657023,16.27154718892736,16.776552078530756,36350200
2015-01-16,16.78397560119629,16.858241262009038,16.553753327526465,16.61316557287673,22402000
2015-01-20,17.147872924804688,17.222138573247424,16.68742703765925,16.78397280558464,23999700
2015-01-21,17.236997604370117,17.296411280571313,17.0513341157414,17.081040953842,17966600
2015-01-22,17.60832405090332,17.615750760204627,16.999348053195988,17.229571792036534,25334400
2015-01-23,17.816261291503906,18.046483531526825,17.734568934899226,17.771702468128378,13027300
2015-01-26,17.94251823425293,17.96479836134634,17.7494280489431,17.786561594098785,14091400
2015-01-27,17.96479034423828,18.016775867756863,17.786553656532025,17.920230109937258,14735300
2015-01-28,17.77170753479004,18.187593310028166,17.71229528118459,18.15046118271221,16762900
2015-01-29,17.29640769958496,17.675159891452044,17.14044966484583,17.593468936588412,19411300
2015-01-30,16.86566734313965,17.17015670838256,16.8359619273231,17.073610919854392,17590300
2015-02-02,17.036481857299805,17.14045295609022,16.865670373787,17.103320825522207,12854500
2015-02-03,17.19243812561035,17.407808444346053,17.125599158864787,17.333542768350984,16676200
2015-02-04,17.511781692504883,17.63803293225895,17.41523729339889,17.5192084026669,11266500
