Date,Close,High,Low,Open,Volume
2015-08-25,78.3132553100586,82.14745861131762,77.7282221621639,82.03945714002066,2027500
2015-08-26,79.56433868408203,80.37438421558869,77.62923182182429,80.34737697551395,2111500
2015-08-27,82.72348022460938,82.74147817740398,81.42740788494339,82.05743923515507,2061700
2015-08-28,82.78649139404297,83.82154201743838,82.29146180881504,83.24551133653354,1150100
2015-08-31,81.92242431640625,82.87648054570388,81.65241384408993,82.22844442522283,1173300
2015-09-01,80.24835968017578,81.52642741375912,79.70832487053518,80.78838762298852,1096100
2015-09-02,81.5714111328125,81.94043439554487,80.2933436280437,81.94043439554487,1415200
2015-09-03,83.41651153564453,84.55057478969844,83.02949033043394,84.0555452713501,1240200
2015-09-04,82.23746490478516,82.6694845021515,81.25640809936613,81.40941475398222,775100
2015-09-08,84.49658966064453,85.02762209119811,83.62354798130774,84.35258540500801,993400
2015-09-09,81.96746063232422,85.05462891963602,81.73344597396026,84.53259886129669,1031200
2015-09-10,82.99351501464844,83.65954933226406,81.64344155452478,82.59749126896031,846900
2015-09-11,82.51648712158203,82.6964941629111,81.86845078587187,82.45348397043402,568800
2015-09-14,81.84143829345703,82.47146971161277,81.42741666626506,82.34546342798161,588500
2015-09-15,84.0015640258789,84.30757735048574,82.9485084792099,83.23652384753376,809000
2015-09-16,84.34357452392578,84.52358840893098,83.44352569938256,84.28957379183802,702200
2015-09-17,83.51553344726562,84.95561023099884,82.7234929329193,82.95750068933187,629100
2015-09-18,81.013427734375,82.07548602990991,80.5364027728503,80.88742139989037,1448100
2015-09-21,80.4643783569336,81.95845605903196,79.80733959505915,81.55343677396692,1378600
2015-09-22,78.01624298095703,79.62733141970013,77.30520348898693,79.56432826809916,1712700
2015-09-23,75.49610137939453,77.2421984917989,75.34309471013783,77.1251946035723,1660300
2015-09-24,75.78409576416016,76.44113431897175,73.89399491813268,74.59603178664348,2316700
2015-09-25,76.81917572021484,78.394261366539,76.27914772912655,78.31326025794856,1236500
2015-09-28,74.77604675292969,75.46908122226705,74.19101373153622,74.93805579167208,1638200
2015-09-29,76.69317626953125,76.98119168163119,74.3620526007894,74.61406522802321,1351400
2015-09-30,79.1863021850586,79.26730328685264,77.97123072352476,78.27725090845622,2466400
2015-10-01,77.37721252441406,77.94424091426339,76.00913421851422,77.62022272954125,1323200
2015-10-02,79.57329559326172,79.84330603813821,76.90914584273366,77.30516940207644,950800
2015-10-05,80.45538330078125,81.0584145107754,79.68134057545203,79.82535171822455,951000
2015-10-06,81.04938507080078,81.72442156989077,80.36534616234488,80.97737952952619,732200
2015-10-07,81.05839538574219,82.45347381816995,79.96933712608858,81.90444348283988,873800
2015-10-08,82.24645233154297,82.30945546939179,80.89637920607349,82.14744641966237,974000
2015-10-09,81.78743743896484,81.99444481883464,81.25640507289737,81.64342633398809,542600
2015-10-12,80.87841033935547,81.32843487635752,80.66240048430674,81.2114309687956,742300
2015-10-13,78.58329010009766,79.98737146160578,78.41228542884211,79.73535192822627,1047500
2015-10-14,78.54725646972656,78.97928291906398,76.15313021067956,76.51315110732284,3118200
2015-10-15,79.65432739257812,80.3653668452996,78.43926275487053,79.05129627956572,2230100
2015-10-16,79.7893295288086,80.16734838641337,78.97928421477869,79.4023082602625,892700
2015-10-19,79.90633392333984,80.09534335337129,79.23129730172998,79.75332727048023,502800
2015-10-20,80.12235260009766,81.42742766662445,78.7902840312346,79.27631127668303,1108000
2015-10-21,81.013427734375,82.12048436832286,80.96842252913183,81.78747057011215,943900
2015-10-22,83.09251403808594,83.62354645897227,82.70549273704273,82.83149903349138,1644800
2015-10-23,84.28057861328125,84.9736201130752,83.92055767920384,84.8206065809833,1585100
2015-10-26,83.06549072265625,83.61452094843716,82.90348169100244,83.25450011511467,614500
2015-10-27,82.39948272705078,83.47953870207128,82.1474632571728,83.28152683772423,544700
2015-10-28,84.01056671142578,84.68560343207746,83.03851905247711,84.19958303601743,618600
2015-10-29,82.85851287841797,83.31753981404195,82.51649671340498,83.03852680750055,517600
2015-10-30,83.51553344726562,84.02856101605896,82.88549513343827,83.12851216787223,464800
2015-11-02,84.70360565185547,85.13562529436275,84.19057803461031,84.85661232245894,528100
2015-11-03,85.60365295410156,85.90966628947828,84.29858477257197,84.61360051982102,538200
2015-11-04,86.0176773071289,86.23368713098627,85.30663781731872,85.83767026505251,429800
2015-11-05,85.69364166259766,86.96271371097095,85.14461136935026,86.71969670021444,792400
2015-11-06,86.70170593261719,86.76470907640065,85.28862953619314,85.92766338509037,736200
2015-11-09,86.15267944335938,86.97172034914087,85.65764981520772,86.92672202547216,480300
2015-11-10,84.17253875732422,84.61356749818347,83.839525183122,84.59556268146544,2305700
2015-11-11,84.55958557128906,85.35163294338564,84.07356524164686,84.9376113019841,1442600
2015-11-12,83.49752807617188,84.4695824738643,83.28151827673834,84.23556785216182,788300
2015-11-13,82.26447296142578,83.07451836574609,81.61643663796953,82.36347889233316,1588300
2015-11-16,83.06549072265625,83.23650216352036,81.37340173291462,81.54440630695247,3582100
2015-11-17,82.78649139404297,83.47952594653468,82.64248029040307,82.9934987719911,2380300
2015-11-18,83.83956909179688,83.92957262204717,82.89451485709577,83.13753194228369,2181100
2015-11-19,83.95655059814453,84.51458332376198,83.2635160465794,83.64153489288766,3388500
2015-11-20,82.30046844482422,83.68654448779648,82.03945345619687,83.54253337676303,1829900
2015-11-23,81.24742126464844,82.04847120254308,80.96840826840709,81.12141495235693,476800
2015-11-24,81.30140686035156,81.55341941669573,79.77131983467649,79.79832706585091,1024700
2015-11-25,81.87745666503906,82.3274811542462,81.41842976333574,81.49943774214397,424800
2015-11-27,83.24552917480469,83.29953678365635,82.85850783437381,83.0745245361228,200300
2015-11-30,83.4525375366211,83.60554420603751,82.94851233533015,83.50653827480845,368500
2015-12-01,83.92054748535156,84.16356450473644,83.46152754531761,83.82154156883585,495900
2015-12-02,83.09251403808594,84.10057127650336,82.82249662179416,84.01956330488457,485800
2015-12-03,81.87745666503906,83.77656055883948,81.31942382636386,83.6865570343638,854400
2015-12-04,82.80450439453125,83.0385190470539,81.96745858630469,82.23747602127918,899900
2015-12-07,82.19247436523438,83.04751816808573,82.03046527064025,83.02952020949924,880900
2015-12-08,81.472412109375,81.75143189912838,80.68037165925995,81.12139363639457,631500
2015-12-09,80.88739013671875,81.92244078896005,80.3653601717167,80.97739364558831,1041200
2015-12-10,80.23934936523438,81.23840405110298,80.04133753678083,80.73437206954108,472500
2015-12-11,78.55626678466797,79.45631568342324,78.43926289988792,79.11429957395437,486700
2015-12-14,77.81820678710938,78.70025750061228,77.11616992678378,78.61024714061044,649100
2015-12-15,79.96031951904297,80.51835215932843,79.42929410664459,79.57330518807038,505800
2015-12-16,80.42835998535156,80.61736940620204,78.96128293770607,79.69032025624753,627400
2015-12-17,79.14129638671875,80.80638540124451,79.14129638671875,80.74338225583524,662900
2015-12-18,78.68225860595703,79.15028779263012,78.29523737601951,78.56525474270221,500600
2015-12-21,80.3113784790039,80.88740931252055,79.60933446300314,80.53639073793475,1048100
2015-12-22,81.36443328857422,81.58044313200864,80.35637590783173,80.86040116478841,1691100
2015-12-23,82.19247436523438,82.45348939912652,81.80545302075001,81.94046174404993,418400
2015-12-24,82.30046844482422,82.65148694443361,81.81444124532788,81.81444124532788,94600
2015-12-28,82.41747283935547,82.58848431807338,81.76943656929576,82.50747635090204,348700
2015-12-29,82.73248291015625,82.99349788258584,82.30945888128164,82.36346647798152,632500
2015-12-30,82.2104721069336,83.02951999045115,82.19247414839458,82.91251609287531,281600
2015-12-31,79.89733123779297,81.13940301205673,79.89733123779297,80.99539190386423,433800
2016-01-04,78.57426452636719,78.68226598971391,77.32319721919913,78.56526211547911,2275300
2016-01-05,77.78223419189453,78.38526538362362,77.09820188493126,77.56622435110765,813100
2016-01-06,76.15310668945312,76.70213684222033,75.37006199612318,75.51407305703113,2323900
2016-01-07,74.24502563476562,75.73910998000534,74.02001342856646,74.20002731362234,811200
2016-01-08,72.25592803955078,73.91202166528873,72.12091932474591,73.59699904180123,899400
2016-01-11,74.08301544189453,74.93806593250876,73.4439816100532,74.68605336410118,1117900
2016-01-12,74.38903045654297,75.55908970980589,73.50697966137606,75.01906183392862,875800
2016-01-13,72.01293182373047,74.7940803011073,71.88692549660963,74.4430616945807,945700
2016-01-14,74.61404418945312,75.14506966613233,72.9669532971029,74.06501389200305,1442700
2016-01-15,69.72679138183594,71.50888440953229,69.4567739573591,70.76184901989265,1550300
2016-01-19,72.29192352294922,72.77795072708204,71.38287225965479,71.81489873004878,1487400
2016-01-20,76.7381591796875,77.64720348292768,72.87694917630598,73.43497501258668,4539200
2016-01-21,78.6282730102539,79.27630932153632,77.02618705559918,78.07924262801899,1254100
2016-01-22,81.32843017578125,82.55249739502523,81.06741513538653,82.10247288403343,1700700
2016-01-25,80.75238800048828,81.57142892461766,80.48237058511526,81.2564131845679,881600
2016-01-26,81.17540740966797,81.41841757605972,80.24835819936105,80.65337743228987,674500
2016-01-27,80.7433853149414,82.0394579174106,80.4733747673124,80.8693916105339,907200
2016-01-28,80.83338928222656,81.29241614263582,80.04134872453234,80.95939557852273,1846200
2016-01-29,82.66050720214844,82.74151519303102,80.14037380705646,80.23037734494729,1172600
2016-02-01,83.02050018310547,83.47052458740846,81.74243252292354,81.92243953791376,528400
2016-02-02,79.66332244873047,81.34640933611718,79.58231448472131,81.26540823893552,740200
2016-02-03,81.88644409179688,82.10245388437309,79.93333294727977,81.30141098952662,889300
2016-02-04,82.32746887207031,82.96650272738955,81.38241483899345,81.45442039456323,666800
2016-02-05,79.52831268310547,80.9323866166472,79.2492997519087,80.9323866166472,893000
2016-02-08,77.72821044921875,78.20523518710509,76.17112309332228,76.46814082828709,1281100
2016-02-09,76.47716522216797,77.72823279253014,76.22515259890493,76.33315408497253,1202400
2016-02-10,73.56999206542969,76.26114310722795,73.48899096391797,75.97312774602872,2413100
2016-02-11,73.63299560546875,74.2000307863992,72.79594988455858,74.2000307863992,1099900
2016-02-12,73.84000396728516,73.88500228693964,72.21991338952205,72.88595444195097,1143300
2016-02-16,75.58612823486328,75.81114051520818,74.45206441921263,74.75807782440337,758300
2016-02-17,77.65621948242188,77.78222578149189,76.45915277442849,76.51316037890727,812100
2016-02-18,77.33219909667969,78.07924132453822,77.25119799253574,77.87222705812356,672500
2016-02-19,79.21329498291016,79.69932214771464,78.07923159836635,78.41225211873996,1254600
2016-02-22,79.13228607177734,79.62731564114127,78.89827833610272,79.05128497869624,810800
2016-02-23,79.726318359375,80.34734731525246,78.56525467062757,78.68225853377507,1526600
2016-02-24,80.29334259033203,80.44634921917338,78.9522719686271,79.08728064512157,807300
2016-02-25,80.93241119384766,80.9774163943394,80.06836490567623,80.4823866562482,315800
2016-02-26,81.74244689941406,82.09346544715976,81.58043781069846,81.99445951145418,279300
2016-02-29,81.92242431640625,82.97548644560106,81.92242431640625,82.20144406467382,359700
2016-03-01,84.41558074951172,84.5505894476328,83.37152080865813,83.668538571159,593300
2016-03-02,84.01056671142578,84.01956912374648,82.88550551033966,83.29053166282783,458300
2016-03-03,85.234619140625,85.24362155139237,83.48852912726439,83.54252985821373,562000
2016-03-04,85.81964874267578,85.97265538535281,85.21661771554128,85.36062194781755,1181800
2016-03-07,86.44068145751953,86.61169291479965,84.88359412233024,84.91059448572669,1015400
2016-03-08,84.41558074951172,85.486641056624,84.35257760596556,85.15362051683567,619200
2016-03-09,84.70360565185547,85.01862140510629,84.48759583060183,84.68560082776776,169000
2016-03-10,86.35071563720703,88.04280552773805,85.61267562606979,86.79173778772285,1123000
2016-03-11,87.97977447509766,87.99777243056816,87.12473082028048,87.56575283099887,656100
2016-03-14,87.29572296142578,88.09676576857909,86.9537069217196,87.72774936611015,378800
2016-03-15,86.93571472167969,87.23273248883896,86.66570418803032,86.8727115771454,299700
2016-03-16,87.55677795410156,87.69178669648399,86.14370109973603,86.40471617052074,520700
2016-03-17,87.9887924194336,88.1778018859656,86.90872949618499,87.05274063268304,302000
2016-03-18,88.18678283691406,88.80781182814412,87.88976509029297,88.006768960101,312800
2016-03-21,88.04279327392578,88.17780199785679,87.51176765778047,87.71877508322294,567400
2016-03-22,88.42079162597656,88.6908090109873,87.28673508931715,87.33173340893403,757100
2016-03-23,87.94377136230469,88.78981946957742,87.90776858467311,88.74481428083104,892300
2016-03-24,87.24172973632812,87.24172973632812,86.38668613013867,86.54869518747037,292900
2016-03-28,87.727783203125,87.88979230901596,87.02574603320728,87.63777967025878,182600
2016-03-29,90.0318832397461,90.16689193742198,88.35779186895137,88.51079852179782,409000
2016-03-30,91.03993225097656,91.6969639917191,90.51790232899825,91.05793020453612,460400
2016-03-31,90.35589599609375,91.73296952350482,90.31089081060132,91.33695273184568,637900
2016-04-01,90.51788330078125,90.57188401693519,89.37482465229459,89.46482813482633,367600
2016-04-04,91.47196197509766,92.3450104565879,91.4089588303936,91.93098881041446,861500
2016-04-05,89.57286071777344,90.11289553442215,89.35685091121071,89.62686831953508,1059400
2016-04-06,90.99492645263672,91.05792958991043,89.36584042682586,89.43784597423209,753000
2016-04-07,90.08588409423828,90.85992663734682,89.95987780739063,90.67991961808663,452200
2016-04-08,90.58992004394531,91.22895391695639,90.3469030038763,90.79692743840477,424200
2016-04-11,90.22989654541016,91.4089583328082,90.13089062329591,90.76992447805205,188400
2016-04-12,90.76991271972656,91.11193563066207,89.73485531059465,90.60790367423786,295100
2016-04-13,91.8499984741211,91.98500032371663,91.15695693433071,91.43596991259957,363100
2016-04-14,90.33789825439453,90.7249195033269,89.79786349452444,90.7159170928418,547800
2016-04-15,89.59986877441406,90.4729104201093,89.38385209904081,89.88788414141708,540400
2016-04-18,89.31184387207031,90.03187877928961,88.91582020966197,88.978823349879,342600
2016-04-19,89.77987670898438,90.6709231866925,89.41985577989351,90.22089874203594,833800
2016-04-20,86.79169464111328,89.6088445424557,85.62162860830603,89.11382188767301,2104400
2016-04-21,86.24269104003906,87.52075891471874,85.96367805992932,87.52075891471874,626600
2016-04-22,86.28768920898438,86.82771716744473,85.79265957474601,86.1616829142379,275500
2016-04-25,86.52169799804688,86.87271651853669,86.34169096537502,86.6747115293289,367000
